Company Name,Input URL,Contact URL Found,Has Form,Form Fields,Has Captcha,Emails Found,Phones Found,Method
thesmithgroup.nyc,http://thesmithgroup.nyc/,https://thesmithgroup.nyc/connect-with-patrick,Yes,"name
(required)(text) | mobile
(required)(text) | email
(required)(text) | message
(required)(textarea) | message-yui_6c003518-d1d7-4e42(text)",No,patrick@thesmithteam.nyc,212.380.8184,link_scan
grcrealty.com,https://www.grcrealty.com/,https://www.grcrealty.com/contact-us,Yes,name-3(text) | email-2(email) | message-2(textarea),No,info@yourcompany.com | INFO@grcrealty.com,+1 (123) 456 7890 | 718-642-8700,common_path
pantheonproperties.com,http://www.pantheonproperties.com/,https://pantheonproperties.com/contact/,Yes,s(text) | _wpcf7(hidden) | _wpcf7_version(hidden) | _wpcf7_locale(hidden) | _wpcf7_unit_tag(hidden) | _wpcf7_container_post(hidden) | _wpcf7_posted_data_hash(hidden) | firstname(text) | your-email(email) | your-message(textarea) | _wpcf7_ak_hp_textarea(textarea) | _wpcf7_ak_js(hidden),No,info@pantheonproperties.com | leasing@pantheonproperties.com,212.265.8158 | 212.277.7500 | 212.277.7503 | 212.277.7518,common_path
tzmrealty.com,https://www.tzmrealty.com/,https://www.tzmrealty.com/contact,Yes,"interest
(required)(select-one) | first name
(required)(text) | last name
(required)(text) | email address
(required)(email) | phone number(text) | message(textarea) | message-yui_8681e3f0-7599-4986(text)",No,tony@tzmrealty.com | tzm@tzmrealty.com,212) 750-2209,link_scan
charlesmunroerealestate.com,https://charlesmunroerealestate.com/,https://charlesmunroerealestate.com/contact,Yes,form_id(hidden) | csrf_token(hidden) | full_name(text) | email(email) | phone(tel) | message(textarea),No,cm@metropolitanpropertygroup.com,718) 757-9748,common_path
veritasmanagement.com,http://www.veritasmanagement.com/,https://veritasmanagement.com/contact/,Yes,_wpcf7(hidden) | _wpcf7_version(hidden) | _wpcf7_locale(hidden) | _wpcf7_unit_tag(hidden) | _wpcf7_container_post(hidden) | _wpcf7_posted_data_hash(hidden) | fullname(text) | your-email(email) | stadd(text) | apptunit(text) | phone(tel) | comments(textarea) | alternative:(text) | fnlevg3451(text),No,info@veritasmanagement.com,212)799-2365 | 212.799.2365 | 212.799.2367,common_path
centpropny.com,http://centpropny.com/,https://centpropny.com/?page=Contact,Yes,page(hidden) | state(hidden) | ismls(hidden) | cat(hidden) | id(hidden) | source(hidden) | iscommercial(hidden) | isresidential(hidden) | status(hidden) | webid(hidden) | thisval(text) | name(hidden) | address(hidden) | city(hidden) | st(hidden) | zip(hidden) | name(text) | email(text) | phone(text) | company(text) | comments(textarea) | g-recaptcha-response(textarea) | fbparam(hidden) | action(hidden) | listingagent(hidden) | payload(hidden) | email(email) | password(password) | firstname(text) | lastname(text) | phone(tel) | repassword(password) | clienttyperental(checkbox) | clienttypesales(checkbox) | clientinterest(textarea) | email(hidden) | token(text),Yes,apts@centpropny.com,"10019
	(212) 228-9300 | 212) 228-9300",link_scan
ekrealtyllc.com,https://ekrealtyllc.com/,https://ekrealtyllc.com/contact,Yes,"first name
(required)(text) | last name
(required)(text) | email
(required)(email) | message
(required)(textarea) | message-yui_3a21fe9c-00e7-46fb(text)",No,ekrealty@ekrealtyllc.com,"212-957-1773 | 212-957-1770 | 212-957-1773

939",link_scan
mypropertyman.com,https://www.mypropertyman.com/,https://www.mypropertyman.com/contact-us,Yes,full-name(text) | email(text) | property-adress(text),No,info@mypropertyman.com,929.560.6655,common_path
slatepg.com,http://www.slatepg.com/,https://www.slatepg.com/contact,Yes,first name(text) | last name(text) | email(email) | phone(tel) | message(textarea),No,info@slatepg.com,"646 439 4000
440 | 646 558 2287 | 646 439 4000",common_path
prospectm.com,http://www.prospectm.com/,https://www.prospectm.com/contact-us,Yes,name(text) | company name(text) | email(email) | phone(tel) | how can we help you?(textarea),No,info@prospectm.com,718-302-8383,common_path
vanderbiltatnycapt.com,https://vanderbiltatnycapt.com/,https://vanderbiltatnycapt.com/get-started/,Yes,board member(radio) | owner(radio) | first name*(text) | last name(text) | email*(email) | address(text) | hp name(text) | form_id(hidden) | post_id(hidden),Yes,,"10023
(212) 787-1214 | 11105
(212) 787-1214",link_scan
safeguardrealty.com,http://safeguardrealty.com/,https://safeguardrealty.com/contact/,Yes,your name *(text) | your email *(text) | subject *(text) | message *(textarea),No,contact@safeguardrealty.com,212) 947-0007,link_scan
brickwaymanagement.com,http://brickwaymanagement.com/,https://brickwaymanagement.com/contact-us,Yes,"_app_id(text) | name(text) | email*(text) | tell us about your property, s(textarea)",Yes,Info@brickwaymanagement.com,347) 970-2800,common_path
olympicpropertymgmt.com,https://www.olympicpropertymgmt.com/,https://www.olympicpropertymgmt.com/contact-us,Yes,full name *(text) | phone number *(text) | email address *(text) | data[message](textarea) | data[honeypot](text) | __form-name__(hidden) | __unique_form_id__(hidden) | form-nonce(hidden),Yes,INFO@OLYMPICPROPERTYMGMT.COM,718) 855-9060,common_path
kriegerny.com,http://kriegerny.com/,https://kriegerny.com/?page=contact,Yes,page(hidden) | state(hidden) | ismls(hidden) | cat(hidden) | id(hidden) | source(hidden) | iscommercial(hidden) | isresidential(hidden) | status(hidden) | webid(hidden) | thisval(text) | name(hidden) | address(hidden) | city(hidden) | st(hidden) | zip(hidden) | name(text) | email(text) | phone(text) | company(text) | comments(textarea) | g-recaptcha-response(textarea) | fbparam(hidden) | action(hidden) | listingagent(hidden) | payload(hidden) | email(email) | password(password) | firstname(text) | lastname(text) | phone(tel) | repassword(password) | clienttyperental(checkbox) | clienttypesales(checkbox) | clientinterest(textarea) | email(hidden) | token(text),Yes,info@kriegerre.com,484) 460-2668,link_scan
rialtomanagement.com,http://www.rialtomanagement.com/,https://www.rialtomanagement.com/contact-us,Yes,full name(text) | email address(email) | phone number(tel) | message(textarea),No,rialtomanagement@gmail.com,212) 744-9644 | 212) 744-3678,common_path
vk-pm.com,http://www.vk-pm.com/,https://www.vk-pm.com/contact,Yes,stickymenu(hidden) | text-1737138834182(text) | number-1736373199431(number) | email-1736373194416(email) | textarea-1736373203675(textarea) | l agree to receive text messag(checkbox) | i do not wish to receive text (checkbox) | w(hidden) | websiteid(hidden) | moduleid(hidden) | layout(hidden) | recaptchatoken(hidden) | facebook_url(hidden) | twitter_url(hidden) | layoutnum(hidden) | footer_layout(hidden) | layoutmenupositiontxt(hidden) | versionnum(hidden) | moduletypenum(hidden) | pageuniqueid(hidden),Yes,info@vk-pm.com,718-374-6674 | +1-718-374-6674,common_path
amtrealtyny.com,https://amtrealtyny.com/,https://amtrealtyny.com/contact-us/,Yes,s(text) | _wpcf7(hidden) | _wpcf7_version(hidden) | _wpcf7_locale(hidden) | _wpcf7_unit_tag(hidden) | _wpcf7_container_post(hidden) | _wpcf7_posted_data_hash(hidden) | _wpcf7_recaptcha_response(hidden) | fname(text) | building(text) | state(text) | city(select-one) | zip(text) | phone(tel) | email(email) | units(text) | radio(radio) | message(textarea) | g-recaptcha-response(textarea),Yes,info@amtrealtyny.com,877) 641 - 5780 | 877) 641 - 5900,common_path
nycbestmgmt.com,http://www.nycbestmgmt.com/,https://www.nycbestmgmt.com/specialized-support,No,,No,info@nycmgt.com,"718.971.2282 | 718.971.2282
92",link_scan_no_form
rockefellergroup.com,http://www.rockefellergroup.com/,https://www.rockefellergroup.com/contact-us/,Yes,s(text) | instagram(text) | name(text) | email(email) | phone(tel) | topic(select-one) | message(textarea) | gform_submission_method(hidden) | gform_theme(hidden) | gform_style_settings(hidden) | is_submit_1(hidden) | gform_submit(hidden) | gform_currency(hidden) | gform_unique_id(hidden) | state_1(hidden) | gform_target_page_number_1(hidden) | gform_source_page_number_1(hidden) | gform_field_values(hidden),Yes,,212 282 2000 | 305 579 9966 | 623 930 5082 | 346 615 0131 | 720 824 4668,common_path
modernspacesnyc.com,http://www.modernspacesnyc.com/,https://modernspaces.com/contact,Yes,"name(text) | email(email) | phone(tel) | interest(select-one) | message(textarea) | opt
    in/disclaimer consent:(checkbox) | middlename(text) | source(text) | button_text(hidden) | full name(text) | middle name(text) | source(hidden) | email(hidden) | trigger source(hidden) | phone number(tel) | opt in/disclaimer consent:(checkbox)",Yes,INFO@MODERNSPACES.COM,718) 777-2232 | 201) 975-3887 | 718) 784-1110,common_path
teamsmanagement.com,http://www.teamsmanagement.com/,http://www.teamsmanagement.com/contact/,Yes,field-name[label](hidden) | name-field-id(hidden) | name(text) | field-email[label](hidden) | email-field-id(hidden) | email *(email) | field-message[label](hidden) | message *(textarea) | coblocks-verify-email(email) | form-submit(hidden) | _wp_http_referer(hidden) | action(hidden) | form-hash(hidden),No,Admin@TeamsManagement.com,212.861.1118 | 212.861.0303,common_path
gothampoint.com,https://gothampoint.com/,https://gothampoint.com/contact/,Yes,_wpcf7(hidden) | _wpcf7_version(hidden) | _wpcf7_locale(hidden) | _wpcf7_unit_tag(hidden) | _wpcf7_container_post(hidden) | _wpcf7_posted_data_hash(hidden) | _wpcf7_recaptcha_response(hidden) | formdata_name(text) | formdata_email(email) | formdata_phone(text) | formdata_home_type(select-one) | formdata_comments(text) | checkbox-348[](checkbox),Yes,Leasing@GothamPoint.com,"332.296.3548
1-15 57",common_path
bwmgmt.com,http://www.bwmgmt.com/,http://www.bwmgmt.com/contact.html,Yes,first(text) | last(text) | email *(text) | phone number *(text) | line 1(text) | line 2(text) | city(text) | state(text) | zip code(text) | country(text) | please describe the situation:(textarea) | wsite_subject(hidden) | form_version(hidden) | wsite_approved(hidden) | ucfid(hidden) | recaptcha_token(hidden),Yes,sterhoff@bwmgmt.com,"212.759.8416 | 10011
212.675.2662 | 212.675.2662 | 212) 675-2662",common_path
gatsbyent.com,http://gatsbyent.com/,https://www.gatsbyent.com/contact-us,Yes,first name *(text) | label-dmform-0(hidden) | last name(text) | label-dmform-5(hidden) | email *(email) | label-dmform-1(hidden) | message(textarea) | label-dmform-3(hidden) | dmformsendto(hidden) | action(hidden) | dmformsubject(hidden) | dmformsubmitparams(hidden) | page_uuid(hidden),Yes,agent1@gatsbyent.com,"212) 686-5588
(212) 684-3484",common_path
medstay.net,https://medstay.net/,https://www.medstay.net/contact-us,Yes,stickymenu(hidden) | contact_name(text) | contact_phone(text) | contact_email(text) | contact_message(textarea) | w(hidden) | websiteid(hidden) | moduleid(hidden) | layout(hidden) | recaptchatoken(hidden) | facebook_url(hidden) | twitter_url(hidden) | layoutnum(hidden) | footer_layout(hidden) | layoutmenupositiontxt(hidden) | versionnum(hidden) | moduletypenum(hidden) | pageuniqueid(hidden),Yes,info@medrental.net,+1-1-844-633-7829 | +1-718-973-1779,common_path
rhpropertymgmt.com,https://rhpropertymgmt.com/,https://rhpropertymgmt.com/index.php/contact-us/,Yes,post_id(hidden) | form_id(hidden) | referer_title(hidden) | queried_id(hidden) | your name(text) | your email(email) | phone number(tel) | message(textarea),Yes,,973) 856-5264,link_scan
nouveaupm.com,https://www.nouveaupm.com/,https://nouveaupm.com/contact,Yes,_app_id(text) | name(text) | email*(text) | message(textarea),Yes,,212-321-0050,common_path
homeriver.com,https://www.homeriver.com/,https://www.homeriver.com/contact,Yes,_form_loaded_at(hidden) | middle name(text) | name(text) | email(email) | phone(tel) | i am an owner(checkbox) | i am a renter(checkbox) | i am a property manager(checkbox) | other(checkbox) | location(text) | question or services intereste(textarea) | g-recaptcha-response(textarea),Yes,accessibility@homeriver.com | info.boise@homeriver.com,"95825

805-985-5190 | 46219

502-242-8566 | 29201

855-744-4268 | 87109

505-604-8291 | 73160

405-429-7807",link_scan
brooklynpm.com,http://www.brooklynpm.com/,https://www.brooklynpm.com/contact-8,Yes,first name(text) | last name(text) | email(email) | phone(tel) | property address(text) | property needs(textarea),No,bpmteam@brooklynpm.com,"11220

718-972-0700 | 718-972-0700 | 718)-972-0700",link_scan
arc-propertymgmt.com,https://www.arc-propertymgmt.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2540645824742619241,https://www.arc-propertymgmt.com/contact-us,Yes,name(text) | email(email) | phone(tel) | textarea_comp-juq154oj(textarea),No,Info@arc-propertymgmt.com,551-444-9010 | 551 444 9010,common_path
newgents.com,http://www.newgents.com/,https://newgents.com/contact-us,Yes,text(text) | message(textarea) | _mc4wp_honeypot(text) | _mc4wp_timestamp(hidden) | _mc4wp_form_id(hidden) | _mc4wp_form_element_id(hidden) | _wpcf7(hidden) | _wpcf7_version(hidden) | _wpcf7_locale(hidden) | _wpcf7_unit_tag(hidden) | _wpcf7_container_post(hidden) | _wpcf7_posted_data_hash(hidden) | your-name(text) | your-email(email) | tel-767(tel) | text-1(text) | your-message(textarea) | s(text) | post_type(hidden),No,Office@Newgents.Com | Office@newgents.com,347) 707-1010,common_path
glenwoodnyc.com,https://www.glenwoodnyc.com/,https://www.glenwoodnyc.com/contact/,Yes,bedroom(select-one) | nhood(select-one) | price(select-one),No,,"1000-2499
2500-3499
3500-4499
4500-5499
5500-6999
7000-9999
10 | 212.430.5900 | 212.535.0500",common_path
historicdowntownpm.com,http://historicdowntownpm.com/,http://historicdowntownpm.com/contact-us/,Yes,_wpcf7(hidden) | _wpcf7_version(hidden) | _wpcf7_locale(hidden) | _wpcf7_unit_tag(hidden) | _wpcf7_container_post(hidden) | _wpcf7_posted_data_hash(hidden) | _wpcf7_recaptcha_response(hidden) | name(text) | id:phone(text) | id:email(email) | howcanwehelpyou(text) | bedrooms(text) | pricerange(text) | moveindate(text),Yes,TENANT@HISTORICDOWNTOWNPM.COM | tenant@historicdowntownpm.com,201) 963-1222 | 201-963-0982 | 201) 719-5277 | 201-963-1222,common_path
thejascocompanies.com,https://www.thejascocompanies.com/,https://www.thejascocompanies.com/contact-us/,Yes,search for:(text),No,inquiries@jascomgmt.com,201) 309-0303 | 201-309-0303 | 201-309-0319,common_path
clfpropertymanagement.com,http://clfpropertymanagement.com/?utm_source=gmb&utm_medium=referral,https://clfpropertymanagement.com/contact/,Yes,_wpcf7(hidden) | _wpcf7_version(hidden) | _wpcf7_locale(hidden) | _wpcf7_unit_tag(hidden) | _wpcf7_container_post(hidden) | _wpcf7_posted_data_hash(hidden) | your-name(text) | your-email(email) | your-number(number) | your-message(textarea) | g-recaptcha-response(textarea) | cf7sr-recaptcha(hidden) | _wpcf7_ak_hp_textarea(textarea) | _wpcf7_ak_js(hidden) | s(search),Yes,,201-889-6380,common_path
jsqrealty.com,https://jsqrealty.com/,https://jsqrealty.com/contact-us/,Yes,_wpcf7(hidden) | _wpcf7_version(hidden) | _wpcf7_locale(hidden) | _wpcf7_unit_tag(hidden) | _wpcf7_container_post(hidden) | _wpcf7_posted_data_hash(hidden) | _wpcf7_recaptcha_response(hidden) | form-page-source(hidden) | queen-bee-id(hidden) | wpcf7-69cf4ea679a45-website-re(hidden) | wpcf7-69cf4ea679a45-website-ti(hidden) | choose side:(text) | full name(text) | email address(email) | message(textarea) | wpcf7-69cf4ea67b605-website-re(hidden) | wpcf7-69cf4ea67b605-website-ti(hidden) | first name(text) | last name(text) | phone(text) | email(email) | wpcf7-69cf4ea67db3a-website-re(hidden) | wpcf7-69cf4ea67db3a-website-ti(hidden) | g-recaptcha-response(textarea),Yes,saul@jsqrealty.com,201.798.3500,common_path
shusterpm.com,http://shusterpm.com/,https://shusterpm.com/contact-us/,Yes,s(text) | name *(text) | email *(email) | phone(tel) | message(textarea) | please answer the following: 2(text) | nf-field-hp(text),Yes,,833) 443-8672,common_path
salmancapital.com,https://salmancapital.com/,https://salmancapital.com/contact-us/,Yes,username(text) | password(password) | action(hidden) | security-login(hidden) | _wp_http_referer(hidden),No,Leasing@SalmanCapital.com,201-680-7100,common_path
gnmgt.com,http://gnmgt.com/,https://gnmgt.com/contact,Yes,name(text) | email(email) | phone(tel) | company(text) | select-one(select-one) | message(textarea),No,support@gnmgt.com | inquiry@gnmgt.com | info@gnmgt.com,,common_path
